student_id,profile_type,week,lms_logins,submission_delay,attendance,sentiment_score,activity_variance,burnout_label,dropout_label
1016,sudden_disengagement,10,0.0,18.14,62.39,-0.309,4.78,High,1
1016,sudden_disengagement,11,8.97,15.23,33.07,-0.171,1.81,High,1
1016,sudden_disengagement,12,5.75,18.01,44.18,-0.594,4.0,High,1
1016,sudden_disengagement,13,6.13,21.11,59.55,-0.127,4.01,Medium,1
1016,sudden_disengagement,14,3.44,16.07,56.15,-0.833,3.63,High,1
1016,sudden_disengagement,15,6.45,11.63,32.55,-0.364,4.78,High,1
1016,sudden_disengagement,16,6.24,15.43,52.78,-0.6,4.3,High,1
1017,consistent,1,22.11,0.0,90.63,0.48,4.46,Low,0
1017,consistent,2,21.03,1.68,94.9,0.61,4.29,Low,0
1017,consistent,3,20.35,2.36,84.25,0.531,2.09,Low,0
1017,consistent,4,17.82,0.74,86.98,0.445,2.97,Low,0
1017,consistent,5,25.67,0.0,90.84,0.581,3.56,Low,0
1017,consistent,6,22.16,1.46,86.06,0.319,1.98,Low,0
1017,consistent,7,21.21,2.09,89.24,0.603,4.66,Low,0
1017,consistent,8,23.78,0.53,88.34,0.324,2.85,Low,0
1017,consistent,9,18.39,1.16,86.71,0.443,1.31,Low,0
1017,consistent,10,20.64,1.23,86.88,0.279,1.41,Low,0
1017,consistent,11,20.01,0.0,85.85,0.286,1.46,Low,0
1017,consistent,12,23.16,2.62,85.85,0.409,2.16,Low,0
1017,consistent,13,16.64,1.29,85.08,0.444,1.43,Low,0
1017,consistent,14,22.09,0.0,85.42,0.576,3.96,Low,0
1017,consistent,15,24.32,1.64,86.44,0.537,2.46,Low,0
1017,consistent,16,20.66,2.33,85.98,0.385,4.35,Low,0
1018,consistent,1,21.9,0.87,98.98,0.512,4.98,Low,0
1018,consistent,2,18.7,3.06,100.0,0.596,3.24,Low,0
1018,consistent,3,18.81,0.0,98.38,0.538,2.99,Low,0
1018,consistent,4,16.22,0.0,98.86,0.46,1.18,Low,0
1018,consistent,5,17.93,1.9,100.0,0.527,4.0,Low,0
1018,consistent,6,12.53,0.0,100.0,0.63,4.0,Low,0
1018,consistent,7,18.05,1.88,96.84,0.438,4.88,Low,0
1018,consistent,8,20.56,1.1,100.0,0.393,4.12,Low,0
1018,consistent,9,18.93,0.0,100.0,0.592,4.49,Low,0
1018,consistent,10,16.87,1.26,100.0,0.543,4.7,Low,0
1018,consistent,11,17.42,3.54,100.0,0.521,4.08,Low,0
1018,consistent,12,16.81,0.41,100.0,0.528,2.93,Low,0
1018,consistent,13,17.86,0.98,97.19,0.352,3.85,Low,0
1018,consistent,14,17.36,0.0,98.13,0.528,3.82,Low,0
1018,consistent,15,18.23,2.12,99.85,0.606,3.91,Low,0
1018,consistent,16,18.65,1.71,100.0,0.457,4.63,Low,0
1019,gradual_burnout,1,19.2,0.0,81.76,0.28,3.83,Low,0
1019,gradual_burnout,2,17.88,2.08,80.11,0.291,4.39,Low,0
1019,gradual_burnout,3,22.31,3.27,87.1,0.021,1.21,Low,0
1019,gradual_burnout,4,23.62,0.8,84.2,0.405,2.8,Low,0
1019,gradual_burnout,5,21.98,0.0,84.57,0.21,2.4,Low,0
1019,gradual_burnout,6,21.94,4.43,81.67,0.088,4.49,Low,0
1019,gradual_burnout,7,16.49,4.69,80.87,0.211,2.97,Low,0
1019,gradual_burnout,8,20.12,2.09,82.38,0.032,4.04,Low,0
1019,gradual_burnout,9,17.54,7.44,80.75,-0.281,4.2,Low,0
1019,gradual_burnout,10,17.85,6.5,80.34,-0.117,4.49,Low,0
1019,gradual_burnout,11,15.9,6.84,76.78,-0.18,4.64,Low,0
1019,gradual_burnout,12,16.23,8.04,73.8,-0.053,4.3,Low,0
1019,gradual_burnout,13,14.67,3.76,76.5,-0.167,3.24,Low,0
1019,gradual_burnout,14,12.25,12.2,68.04,-0.254,3.01,Medium,0
1019,gradual_burnout,15,16.27,6.9,80.78,-0.41,3.68,Low,0
1019,gradual_burnout,16,10.87,9.73,75.0,-0.344,2.11,Medium,0
1020,consistent,1,20.06,3.92,88.69,0.68,3.42,Low,0
1020,consistent,2,26.11,1.17,92.1,0.815,4.92,Low,0
1020,consistent,3,20.72,3.11,89.82,0.866,1.07,Low,0
1020,consistent,4,25.16,4.71,94.74,0.909,2.07,Low,0
1020,consistent,5,21.04,2.59,98.77,0.776,3.72,Low,0
1020,consistent,6,24.45,3.17,92.13,0.579,4.48,Low,0
1020,consistent,7,21.82,4.35,92.96,0.757,4.1,Low,0
1020,consistent,8,19.28,5.16,92.44,0.731,2.24,Low,0
1020,consistent,9,21.73,1.69,90.06,0.789,1.18,Low,0
1020,consistent,10,24.51,0.0,88.12,0.9,1.31,Low,0
1020,consistent,11,22.23,2.15,89.91,0.798,4.44,Low,0
1020,consistent,12,20.63,6.39,90.35,0.773,3.14,Low,0
1020,consistent,13,22.5,5.66,91.66,0.646,4.43,Low,0
1020,consistent,14,20.76,2.86,93.16,0.825,1.61,Low,0
1020,consistent,15,22.44,0.0,85.21,0.675,2.76,Low,0
1020,consistent,16,21.98,2.17,91.99,0.763,4.17,Low,0
1021,chronic_low,1,8.08,14.63,67.59,-0.393,1.9,Medium,0
1021,chronic_low,2,8.61,12.59,69.19,-0.518,4.43,High,0
1021,chronic_low,3,8.92,10.54,70.6,-0.443,1.75,Medium,0
1021,chronic_low,4,8.59,13.04,73.11,-0.283,4.76,Medium,0
1021,chronic_low,5,12.72,18.57,67.16,-0.3,1.43,Medium,0
1021,chronic_low,6,5.56,11.7,72.69,-0.448,2.56,Medium,0
1021,chronic_low,7,8.77,12.67,71.82,-0.611,4.83,High,0
1021,chronic_low,8,7.1,10.43,67.8,-0.414,2.62,Medium,0
1021,chronic_low,9,6.92,15.82,64.34,-0.449,3.93,Medium,0
1021,chronic_low,10,10.03,10.64,75.97,-0.278,1.65,Medium,0
1021,chronic_low,11,9.79,18.3,66.79,-0.488,2.57,Medium,0
1021,chronic_low,12,6.08,12.3,77.09,-0.389,2.24,Medium,0
1021,chronic_low,13,9.01,8.56,75.52,-0.398,3.45,Medium,0
1021,chronic_low,14,7.43,16.84,77.81,-0.399,3.87,Medium,0
1021,chronic_low,15,7.78,14.64,64.92,-0.572,1.67,High,0
1021,chronic_low,16,9.91,14.55,62.63,-0.509,3.36,High,0
1022,sudden_disengagement,1,26.75,1.74,85.35,0.232,1.85,Low,0
1022,sudden_disengagement,2,23.86,2.2,83.8,0.227,3.19,Low,0
1022,sudden_disengagement,3,21.01,0.91,90.43,0.506,2.45,Low,0
1022,sudden_disengagement,4,20.98,0.62,87.69,0.34,4.47,Low,0
1022,sudden_disengagement,5,21.8,1.36,86.08,0.442,1.45,Low,0
1022,sudden_disengagement,6,18.32,2.81,86.81,0.4,2.93,Low,0
1022,sudden_disengagement,7,20.33,0.11,90.36,0.295,3.92,Low,0
1022,sudden_disengagement,8,28.4,1.56,87.0,0.287,2.27,Low,0
1022,sudden_disengagement,9,3.85,16.52,41.93,-0.247,4.61,High,0
1022,sudden_disengagement,10,5.7,18.43,34.56,-0.566,1.38,High,1
1022,sudden_disengagement,11,6.25,16.42,41.64,-0.403,2.58,High,1
1022,sudden_disengagement,12,7.2,15.57,26.21,-0.643,2.27,High,1
1022,sudden_disengagement,13,6.47,20.98,52.51,-0.525,4.8,High,1
1022,sudden_disengagement,14,9.08,18.6,29.89,-0.244,4.63,High,1
1022,sudden_disengagement,15,5.66,13.01,38.19,-0.474,4.64,High,1
1022,sudden_disengagement,16,1.5,12.07,44.14,-0.652,4.49,High,1
1023,gradual_burnout,1,22.3,4.65,99.22,0.266,1.37,Low,0
1023,gradual_burnout,2,20.09,3.63,94.2,0.154,4.2,Low,0
1023,gradual_burnout,3,19.43,2.79,94.47,0.073,3.18,Low,0
1023,gradual_burnout,4,19.36,6.33,100.0,0.226,2.74,Low,0
1023,gradual_burnout,5,19.34,6.77,92.37,0.013,1.7,Low,0
1023,gradual_burnout,6,21.03,3.77,90.77,-0.103,3.3,Low,0
1023,gradual_burnout,7,19.24,8.43,94.57,0.015,3.4,Low,0
1023,gradual_burnout,8,17.89,6.15,91.79,0.007,4.5,Low,0
1023,gradual_burnout,9,19.39,5.32,89.33,0.03,3.26,Low,0
1023,gradual_burnout,10,16.56,6.65,92.44,-0.18,3.6,Low,0
1023,gradual_burnout,11,18.78,10.48,90.76,-0.16,1.78,Low,0
1023,gradual_burnout,12,16.14,6.52,78.72,-0.089,2.0,Low,0
1023,gradual_burnout,13,18.36,14.48,87.63,-0.281,3.71,Low,0
1023,gradual_burnout,14,15.25,7.52,75.46,-0.037,3.69,Low,0
1023,gradual_burnout,15,13.84,13.13,86.56,-0.372,4.45,Low,0
1023,gradual_burnout,16,16.92,7.57,76.5,-0.302,2.35,Low,0
1024,consistent,1,22.38,2.21,97.94,0.639,4.16,Low,0
1024,consistent,2,25.3,2.65,100.0,0.626,2.8,Low,0
1024,consistent,3,21.07,0.0,97.65,0.843,3.97,Low,0
1024,consistent,4,24.27,1.68,96.33,0.705,4.88,Low,0
1024,consistent,5,21.14,0.0,100.0,0.633,4.65,Low,0
1024,consistent,6,19.91,4.37,100.0,0.625,3.82,Low,0
1024,consistent,7,21.16,1.64,100.0,0.602,3.39,Low,0
1024,consistent,8,26.14,2.12,100.0,0.509,1.09,Low,0
1024,consistent,9,19.63,0.58,95.78,0.546,3.41,Low,0
1024,consistent,10,21.6,0.0,98.91,0.698,4.99,Low,0
1024,consistent,11,21.94,0.0,100.0,0.584,1.01,Low,0
1024,consistent,12,21.93,2.42,100.0,0.422,2.22,Low,0
1024,consistent,13,20.65,0.0,98.51,0.585,2.72,Low,0
1024,consistent,14,20.56,2.53,100.0,0.506,3.15,Low,0
1024,consistent,15,20.83,0.0,98.76,0.524,1.65,Low,0
1024,consistent,16,21.7,5.53,100.0,0.541,2.54,Low,0
1025,sudden_disengagement,1,25.49,6.58,100.0,0.383,1.26,Low,0
1025,sudden_disengagement,2,21.74,0.0,98.26,0.502,3.75,Low,0
1025,sudden_disengagement,3,22.06,3.81,100.0,0.613,4.51,Low,0
1025,sudden_disengagement,4,18.84,0.0,98.48,0.588,2.28,Low,0
1025,sudden_disengagement,5,22.86,5.75,96.94,0.574,4.47,Low,0
1025,sudden_disengagement,6,22.22,6.55,96.46,0.648,4.48,Low,0
1025,sudden_disengagement,7,28.66,4.2,100.0,0.506,1.85,Low,0
1025,sudden_disengagement,8,23.36,1.74,100.0,0.455,3.34,Low,0
1025,sudden_disengagement,9,19.35,4.87,100.0,0.443,1.22,Low,0
1025,sudden_disengagement,10,8.23,14.37,51.15,-0.232,4.68,Medium,0
1025,sudden_disengagement,11,3.46,15.89,49.71,-0.137,3.27,High,0
1025,sudden_disengagement,12,6.08,19.67,48.46,-0.143,4.93,High,0
1025,sudden_disengagement,13,3.71,12.9,40.92,-0.632,2.68,High,1
1025,sudden_disengagement,14,3.66,21.53,47.87,-0.289,3.74,High,1
1025,sudden_disengagement,15,6.76,22.53,50.23,-0.353,4.62,Medium,1
1025,sudden_disengagement,16,9.82,16.83,56.16,-0.207,4.62,Medium,1
1026,sudden_disengagement,1,23.69,4.57,85.22,0.577,4.01,Low,0
1026,sudden_disengagement,2,21.49,0.65,81.99,0.734,2.07,Low,0
1026,sudden_disengagement,3,19.98,3.0,84.58,0.688,3.56,Low,0
1026,sudden_disengagement,4,23.74,1.56,87.79,0.748,4.38,Low,0
1026,sudden_disengagement,5,19.57,6.57,92.8,0.429,1.08,Low,0
1026,sudden_disengagement,6,22.68,0.0,89.28,0.529,4.21,Low,0
1026,sudden_disengagement,7,3.42,13.51,49.21,-0.292,3.27,High,0
1026,sudden_disengagement,8,9.74,21.47,43.39,0.004,3.4,High,0
1026,sudden_disengagement,9,7.28,16.3,52.92,-0.22,2.53,Medium,0
1026,sudden_disengagement,10,6.77,13.82,32.3,-0.225,2.34,High,0
1026,sudden_disengagement,11,5.94,23.19,26.43,-0.032,3.26,High,1
1026,sudden_disengagement,12,1.73,19.06,39.69,-0.141,4.09,High,1
1026,sudden_disengagement,13,7.15,17.97,40.69,-0.133,3.49,High,1
1026,sudden_disengagement,14,6.74,19.49,35.01,-0.243,1.55,High,1
1026,sudden_disengagement,15,8.32,17.3,36.98,0.203,1.59,High,1
1026,sudden_disengagement,16,1.45,9.85,28.8,-0.372,4.26,High,1
1027,gradual_burnout,1,21.52,2.72,84.89,0.099,2.23,Low,0
1027,gradual_burnout,2,16.42,0.42,87.92,0.168,2.9,Low,0
1027,gradual_burnout,3,15.92,5.05,88.39,0.097,3.11,Low,0
1027,gradual_burnout,4,17.88,6.82,85.68,0.142,1.35,Low,0
1027,gradual_burnout,5,20.21,4.96,79.45,0.093,3.26,Low,0
1027,gradual_burnout,6,13.63,4.65,87.41,0.1,3.3,Low,0
1027,gradual_burnout,7,14.68,6.65,84.29,0.071,2.99,Low,0
1027,gradual_burnout,8,15.0,4.81,84.85,0.038,2.66,Low,0
1027,gradual_burnout,9,17.02,6.54,84.3,0.088,2.35,Low,0
1027,gradual_burnout,10,11.2,6.74,83.24,-0.125,2.24,Medium,0
1027,gradual_burnout,11,10.93,7.83,74.46,-0.21,2.1,Medium,0
1027,gradual_burnout,12,13.52,8.31,86.89,-0.086,3.05,Low,0
1027,gradual_burnout,13,13.44,5.77,82.46,-0.268,3.93,Low,0
1027,gradual_burnout,14,10.98,8.36,78.41,-0.043,3.23,Medium,0
1027,gradual_burnout,15,13.62,8.97,71.72,-0.433,4.51,Low,0
1027,gradual_burnout,16,9.11,5.92,69.8,-0.41,1.27,Medium,0
1028,chronic_low,1,11.58,10.73,66.8,-0.11,1.59,Medium,0
1028,chronic_low,2,10.71,9.52,60.34,-0.31,4.49,Medium,0
1028,chronic_low,3,9.39,9.67,60.14,-0.4,2.57,Medium,0
1028,chronic_low,4,10.0,12.25,61.67,-0.271,3.59,Medium,0
1028,chronic_low,5,9.31,15.18,56.8,-0.464,4.34,Medium,0
1028,chronic_low,6,16.53,7.79,57.0,-0.289,2.25,Medium,0
1028,chronic_low,7,11.98,19.21,74.02,-0.292,4.02,Medium,0
1028,chronic_low,8,8.48,12.34,56.32,0.146,2.74,Medium,0
1028,chronic_low,9,11.89,9.68,53.5,0.023,1.31,Medium,0
1028,chronic_low,10,9.47,10.57,62.7,-0.854,2.29,High,0
1028,chronic_low,11,11.02,13.19,61.03,0.142,3.25,Medium,0
1028,chronic_low,12,6.49,9.8,70.85,-0.411,2.89,Medium,0
1028,chronic_low,13,15.64,15.59,63.67,-0.236,2.07,Medium,0
1028,chronic_low,14,12.89,10.82,57.5,-0.218,2.33,Medium,0
1028,chronic_low,15,12.14,15.29,65.06,-0.471,1.13,Medium,0
1028,chronic_low,16,12.32,16.61,57.58,-0.308,3.32,Medium,0
1029,gradual_burnout,1,19.4,1.87,80.4,0.301,4.53,Low,0
1029,gradual_burnout,2,13.53,0.93,77.41,0.295,2.86,Low,0
1029,gradual_burnout,3,14.82,3.64,81.32,0.336,3.66,Low,0
1029,gradual_burnout,4,13.43,3.83,82.62,0.207,1.69,Low,0
1029,gradual_burnout,5,15.29,3.74,78.92,0.414,1.32,Low,0
1029,gradual_burnout,6,19.92,1.13,76.5,0.375,2.0,Low,0
1029,gradual_burnout,7,12.19,5.17,82.21,0.349,4.65,Low,0
1029,gradual_burnout,8,12.09,6.82,79.6,0.326,4.25,Low,0
1029,gradual_burnout,9,12.12,5.33,77.29,0.347,3.7,Low,0
1029,gradual_burnout,10,11.93,1.02,74.7,0.14,3.29,Medium,0
1029,gradual_burnout,11,14.84,7.73,75.3,0.365,2.37,Low,0
1029,gradual_burnout,12,10.16,3.73,78.23,0.107,1.41,Medium,0
1029,gradual_burnout,13,7.26,3.71,75.79,-0.062,1.68,Medium,0
1029,gradual_burnout,14,5.46,12.36,66.6,0.055,2.76,Medium,0
1029,gradual_burnout,15,8.7,8.52,74.62,0.045,4.0,Medium,0
1029,gradual_burnout,16,12.81,9.21,77.24,-0.128,1.46,Low,0
1030,gradual_burnout,1,16.49,1.63,82.26,0.404,4.98,Low,0
1030,gradual_burnout,2,15.94,1.28,90.87,0.523,4.46,Low,0
1030,gradual_burnout,3,13.72,1.85,87.96,0.399,2.11,Low,0
1030,gradual_burnout,4,19.49,0.0,90.5,0.26,1.58,Low,0
1030,gradual_burnout,5,13.57,4.35,88.11,0.385,2.24,Low,0
1030,gradual_burnout,6,16.03,5.53,90.93,0.329,4.92,Low,0
1030,gradual_burnout,7,17.77,4.21,90.23,0.302,1.66,Low,0
1030,gradual_burnout,8,9.66,1.43,87.78,0.105,4.35,Medium,0
1030,gradual_burnout,9,13.35,4.19,88.79,-0.081,1.73,Low,0
1030,gradual_burnout,10,13.45,3.68,84.76,0.24,3.57,Low,0
1030,gradual_burnout,11,13.39,3.85,76.68,0.341,2.4,Low,0
1030,gradual_burnout,12,9.95,2.09,84.12,0.176,1.49,Medium,0
1030,gradual_burnout,13,14.37,8.41,82.71,0.009,3.85,Low,0
1030,gradual_burnout,14,6.38,7.66,80.46,0.079,4.86,Medium,0
1030,gradual_burnout,15,9.34,4.14,77.45,-0.101,1.26,Medium,0
1030,gradual_burnout,16,8.91,5.58,79.17,0.041,2.49,Medium,0
1031,chronic_low,1,9.88,11.38,70.1,0.021,4.32,Medium,0
1031,chronic_low,2,12.14,7.21,81.76,0.143,2.43,Low,0
1031,chronic_low,3,8.68,7.24,73.24,0.169,1.16,Medium,0
1031,chronic_low,4,10.99,8.99,73.5,-0.007,4.73,Medium,0
1031,chronic_low,5,14.65,3.38,79.09,0.056,1.93,Low,0
1031,chronic_low,6,9.33,9.32,82.77,0.171,3.79,Medium,0
1031,chronic_low,7,10.44,7.03,68.68,-0.075,3.26,Medium,0
1031,chronic_low,8,10.28,13.19,82.52,-0.0,1.73,Medium,0
1031,chronic_low,9,11.5,4.27,72.18,-0.116,3.54,Medium,0
1031,chronic_low,10,8.91,12.0,75.07,0.222,3.03,Medium,0
1031,chronic_low,11,3.85,7.34,75.97,0.502,2.25,High,0
1031,chronic_low,12,8.47,6.54,79.05,-0.049,4.2,Medium,0
1031,chronic_low,13,6.76,5.3,73.13,0.377,3.24,Medium,0
1031,chronic_low,14,11.97,5.96,81.84,0.285,3.35,Medium,0
1031,chronic_low,15,11.55,8.74,82.15,0.216,2.82,Medium,0
1031,chronic_low,16,10.39,13.32,78.02,0.295,1.6,Medium,0
1032,consistent,1,25.83,0.93,87.26,0.382,3.82,Low,0
1032,consistent,2,16.7,3.33,91.82,0.242,2.48,Low,0
1032,consistent,3,22.08,0.0,95.49,0.4,1.8,Low,0
1032,consistent,4,23.46,1.87,90.33,0.409,1.7,Low,0
1032,consistent,5,18.82,3.01,91.79,0.255,2.2,Low,0
1032,consistent,6,23.97,0.3,92.79,0.208,3.1,Low,0
1032,consistent,7,24.11,4.05,85.67,0.44,4.61,Low,0
1032,consistent,8,21.62,2.49,88.54,0.364,1.07,Low,0
1032,consistent,9,20.05,0.37,91.22,0.371,3.87,Low,0
1032,consistent,10,21.99,4.02,85.9,0.264,3.62,Low,0
1032,consistent,11,25.73,2.79,87.41,0.377,4.55,Low,0
1032,consistent,12,19.75,0.0,89.08,0.317,4.17,Low,0
1032,consistent,13,20.9,3.17,87.48,0.355,3.8,Low,0
1032,consistent,14,23.96,2.52,95.02,0.332,1.71,Low,0
1032,consistent,15,21.2,2.21,90.92,0.249,2.49,Low,0
1032,consistent,16,24.93,3.07,92.24,0.231,2.08,Low,0
1033,consistent,1,25.08,3.98,99.09,0.367,1.09,Low,0
1033,consistent,2,19.88,0.61,97.9,0.45,1.15,Low,0
1033,consistent,3,20.78,1.96,100.0,0.565,1.79,Low,0
1033,consistent,4,22.16,3.89,95.94,0.273,4.74,Low,0
1033,consistent,5,22.18,0.0,96.52,0.562,3.08,Low,0
1033,consistent,6,20.47,5.0,98.0,0.619,2.38,Low,0
1033,consistent,7,19.14,2.42,95.9,0.462,1.67,Low,0
1033,consistent,8,22.51,0.6,99.47,0.573,3.86,Low,0
1033,consistent,9,21.86,2.08,95.81,0.502,1.91,Low,0
1033,consistent,10,21.77,4.66,97.45,0.592,2.39,Low,0
1033,consistent,11,21.23,3.74,95.16,0.516,4.52,Low,0
1033,consistent,12,17.83,3.36,98.02,0.628,3.22,Low,0
1033,consistent,13,18.25,3.82,98.18,0.45,3.09,Low,0
1033,consistent,14,18.63,1.72,91.52,0.57,2.25,Low,0
1033,consistent,15,22.1,1.1,96.33,0.688,3.34,Low,0
1033,consistent,16,18.81,0.46,96.18,0.428,1.69,Low,0
1034,gradual_burnout,1,21.57,4.12,86.8,0.095,1.75,Low,0
1034,gradual_burnout,2,20.34,3.63,92.19,0.245,1.68,Low,0
1034,gradual_burnout,3,21.73,2.13,85.56,0.216,2.79,Low,0
1034,gradual_burnout,4,19.15,1.97,84.18,0.085,2.94,Low,0
1034,gradual_burnout,5,17.49,4.08,89.01,0.145,2.74,Low,0
1034,gradual_burnout,6,17.5,4.9,84.84,0.099,3.77,Low,0
1034,gradual_burnout,7,15.04,5.62,92.4,0.013,4.42,Low,0
1034,gradual_burnout,8,17.39,5.99,87.66,0.074,4.61,Low,0
1034,gradual_burnout,9,15.12,5.22,83.17,-0.12,4.88,Low,0
1034,gradual_burnout,10,19.71,8.51,86.42,-0.097,4.53,Low,0
1034,gradual_burnout,11,13.14,6.26,86.76,-0.171,4.45,Low,0
1034,gradual_burnout,12,16.74,8.61,86.4,-0.168,4.77,Low,0
1034,gradual_burnout,13,14.6,14.82,89.4,-0.039,2.37,Low,0
1034,gradual_burnout,14,15.98,7.8,77.76,-0.263,1.65,Low,0
1034,gradual_burnout,15,10.92,6.99,78.31,-0.3,4.04,Medium,0
1034,gradual_burnout,16,12.08,10.1,81.68,-0.387,4.99,Low,0
1035,gradual_burnout,1,19.84,0.35,82.36,0.358,3.12,Low,0
1035,gradual_burnout,2,14.39,0.5,82.57,0.24,3.94,Low,0
1035,gradual_burnout,3,17.58,4.22,83.04,0.449,1.79,Low,0
1035,gradual_burnout,4,14.24,4.51,87.12,0.29,1.27,Low,0
1035,gradual_burnout,5,18.36,5.83,80.88,0.252,1.01,Low,0
1035,gradual_burnout,6,11.3,0.51,79.11,0.353,1.85,Medium,0
1035,gradual_burnout,7,13.76,3.65,82.52,0.488,1.72,Low,0
1035,gradual_burnout,8,12.75,0.71,77.63,0.31,1.38,Low,0
1035,gradual_burnout,9,12.58,6.98,78.57,0.253,4.27,Low,0
1035,gradual_burnout,10,11.75,5.01,75.59,0.254,4.89,Medium,0
1035,gradual_burnout,11,10.39,11.76,78.73,0.06,3.44,Medium,0
1035,gradual_burnout,12,13.92,6.23,77.91,0.255,4.74,Low,0
1035,gradual_burnout,13,9.4,8.83,72.91,-0.067,1.38,Medium,0
1035,gradual_burnout,14,10.3,6.23,71.71,0.041,4.94,Medium,0
1035,gradual_burnout,15,14.28,10.07,74.52,-0.163,2.38,Low,0
1035,gradual_burnout,16,10.6,8.51,70.8,-0.271,1.28,Medium,0
1036,sudden_disengagement,1,21.13,1.34,88.43,0.606,4.91,Low,0
1036,sudden_disengagement,2,20.87,0.0,83.98,0.504,3.06,Low,0
1036,sudden_disengagement,3,21.07,1.8,85.43,0.431,3.41,Low,0
1036,sudden_disengagement,4,20.74,0.0,85.04,0.352,1.58,Low,0
1036,sudden_disengagement,5,19.4,4.86,88.98,0.647,1.74,Low,0
1036,sudden_disengagement,6,21.71,0.36,86.15,0.552,2.75,Low,0
1036,sudden_disengagement,7,2.51,16.38,49.49,-0.02,2.87,High,0
1036,sudden_disengagement,8,5.15,12.99,35.01,-0.183,2.09,High,0
1036,sudden_disengagement,9,4.33,22.96,35.21,-0.081,4.87,High,1
1036,sudden_disengagement,10,5.05,19.75,31.2,-0.23,3.62,High,1
1036,sudden_disengagement,11,2.17,16.55,35.71,-0.269,4.3,High,1
1036,sudden_disengagement,12,7.92,14.29,28.28,-0.198,3.12,High,1
1036,sudden_disengagement,13,6.25,15.28,43.37,-0.25,2.47,High,1
1036,sudden_disengagement,14,7.62,18.92,51.6,-0.253,1.26,Medium,1
1036,sudden_disengagement,15,6.45,23.12,31.16,-0.035,1.57,High,1
1036,sudden_disengagement,16,9.58,22.56,48.27,0.016,1.8,High,1
1037,gradual_burnout,1,16.26,6.13,80.51,0.342,3.35,Low,0
1037,gradual_burnout,2,17.86,3.38,81.2,0.463,2.69,Low,0
1037,gradual_burnout,3,20.62,6.38,75.88,0.376,2.37,Low,0
1037,gradual_burnout,4,16.95,4.78,82.12,0.276,1.4,Low,0
1037,gradual_burnout,5,15.8,6.6,75.11,0.449,1.5,Low,0
1037,gradual_burnout,6,14.76,3.8,76.36,0.45,3.39,Low,0
1037,gradual_burnout,7,16.41,6.95,73.42,0.223,4.06,Low,0
1037,gradual_burnout,8,15.6,8.7,80.03,0.114,3.48,Low,0
1037,gradual_burnout,9,16.43,6.14,79.34,0.109,2.34,Low,0
1037,gradual_burnout,10,15.05,7.08,78.38,0.355,4.57,Low,0
1037,gradual_burnout,11,15.68,6.45,74.67,0.069,4.66,Low,0
1037,gradual_burnout,12,12.52,7.93,78.51,0.096,1.11,Low,0
1037,gradual_burnout,13,6.03,7.87,76.88,-0.042,4.78,Medium,0
1037,gradual_burnout,14,14.04,11.1,71.06,0.085,2.73,Low,0
1037,gradual_burnout,15,8.87,7.98,74.77,-0.053,2.65,Medium,0
1037,gradual_burnout,16,12.58,8.4,76.3,0.04,4.23,Low,0
1038,consistent,1,26.33,3.13,97.17,0.394,3.19,Low,0
1038,consistent,2,21.66,4.29,96.67,0.364,3.71,Low,0
1038,consistent,3,27.02,0.0,96.13,0.468,1.55,Low,0
1038,consistent,4,22.01,0.0,98.71,0.314,4.79,Low,0
1038,consistent,5,25.01,2.27,97.81,0.265,3.69,Low,0
1038,consistent,6,23.91,2.75,99.07,0.436,1.57,Low,0
1038,consistent,7,23.47,1.38,99.05,0.124,3.87,Low,0
1038,consistent,8,24.95,0.56,94.53,0.324,3.47,Low,0
1038,consistent,9,24.81,2.14,94.55,0.661,2.74,Low,0
1038,consistent,10,28.53,0.0,92.74,0.234,2.15,Low,0
1038,consistent,11,25.58,0.11,98.29,0.421,2.35,Low,0
1038,consistent,12,23.35,2.64,93.26,0.513,1.4,Low,0
1038,consistent,13,23.3,1.59,97.38,0.179,1.17,Low,0
1038,consistent,14,23.43,0.0,100.0,0.381,2.9,Low,0
1038,consistent,15,25.0,1.41,99.91,0.659,2.89,Low,0
1038,consistent,16,23.91,0.48,97.13,0.464,4.69,Low,0
1039,gradual_burnout,1,16.9,0.0,83.95,0.046,4.22,Low,0
1039,gradual_burnout,2,16.73,2.63,84.49,0.021,3.35,Low,0
1039,gradual_burnout,3,15.36,4.59,84.02,0.039,4.75,Low,0
1039,gradual_burnout,4,17.28,4.56,84.79,0.212,2.44,Low,0
1039,gradual_burnout,5,14.0,3.75,86.63,0.018,3.05,Low,0
1039,gradual_burnout,6,17.77,1.18,81.66,0.035,2.46,Low,0
1039,gradual_burnout,7,14.41,9.11,83.22,-0.004,3.37,Low,0
1039,gradual_burnout,8,17.19,9.61,80.24,-0.133,1.03,Low,0
1039,gradual_burnout,9,17.99,4.99,83.43,-0.157,4.64,Low,0
1039,gradual_burnout,10,18.7,4.31,81.41,-0.012,4.26,Low,0
1039,gradual_burnout,11,12.99,8.25,77.5,-0.325,3.68,Low,0
1039,gradual_burnout,12,13.06,9.87,72.73,-0.252,2.29,Low,0
1039,gradual_burnout,13,13.7,7.94,81.3,-0.318,3.96,Low,0
1039,gradual_burnout,14,10.85,10.26,65.35,-0.385,3.16,Medium,0
1039,gradual_burnout,15,7.88,8.2,82.58,-0.35,4.16,Medium,0
1039,gradual_burnout,16,10.91,11.81,75.65,-0.198,4.74,Medium,0
